Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2024-06-28 12:34,,"Single Leg Curl",,,"",,,,Legs,"Legs 2",
2024-06-28 12:34,,"Single Leg Curl",,,"",,,,Legs,"Legs 2",
2024-06-28 12:34,,"Single Leg Curl",,,"",,,,Legs,"Legs 2",
2024-06-28 12:34,,"Calf Raises plate loaded",,,"",,,,Legs,"Legs 2",
2024-06-28 12:34,,"Calf Raises plate loaded",,,"",,,,Legs,"Legs 2",
2024-06-28 12:34,,"Calf Raises plate loaded",,,"",,,,Legs,"Legs 2",
2024-06-27 09:45,2024-06-27 11:06,"One Lat Pull In",30,15,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"One Lat Pull In",30,15,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Pull Up",0,8,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Pull Up",0,8,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Pull Up",0,8,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Bent Over Barbell Row",95,12,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Bent Over Barbell Row",95,8,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Bent Over Barbell Row",95,8,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Plate Loaded Row (seat low)",90,10,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Plate Loaded Row (seat low)",90,8,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Plate Loaded Row (seat low)",90,,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Rear Delt Machine Fly",70,13,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Rear Delt Machine Fly",70,13,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Rear Delt Machine Fly",70,13,"",,,,Back,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Reverse Grip Ez Bar Curl",40,20,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Reverse Grip Ez Bar Curl",40,20,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Reverse Grip Ez Bar Curl",40,13,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Supinated Ez Bar Curl",40,15,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Supinated Ez Bar Curl",40,8,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Supinated Ez Bar Curl",40,12,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2024-06-27 09:45,2024-06-27 11:06,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2024-06-26 17:33,2024-06-26 18:50,"Bench Press",165,4,"",,,,Chest,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Bench Press",165,4,"",,,,Chest,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Bench Press",165,4,"",,,,Chest,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Shoulder Dumbbell Press",55,7,"",,,,Shoulders,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Shoulder Dumbbell Press",55,7,"",,,,Shoulders,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Shoulder Dumbbell Press",55,6,"",,,,Shoulders,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dips",0,10,"",,,,Triceps,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dips",0,10,"",,,,Triceps,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dips",0,10,"",,,,Triceps,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Peck Deck",130,12,"",,,,Chest,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Peck Deck",130,10,"",,,,Chest,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Peck Deck",130,7,"",,,,Chest,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dumbbell Lateral Raises",20,10,"",,,,Shoulders,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dumbbell Lateral Raises",20,10,"",,,,Shoulders,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Dumbbell Lateral Raises",20,10,"",,,,Shoulders,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Plank",,,"",,,,Abs,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Plank",,,"",,,,Abs,"Push 1",
2024-06-26 17:33,2024-06-26 18:50,"Plank",,,"",,,,Abs,"Push 1",
2024-06-25 09:25,,"Squat",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Squat",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Squat",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Squat",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Squat",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Hip Thrust",130,9,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Hip Thrust",130,9,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Hip Thrust",130,9,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Leg Extensions",115,15,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Leg Extensions",115,14,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Leg Curls",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Calf Raises",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Calf Raises",,,"",,,,Legs,"Legs 1",
2024-06-25 09:25,,"Calf Raises",,,"",,,,Legs,"Legs 1",
2024-06-24 15:02,,"Neutral Grip Pulldown",45,18,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Neutral Grip Pulldown",60,10,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Neutral Grip Pulldown",60,10,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Neutral Grip Pulldown",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Machine row",130,10,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Machine row",130,10,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Machine row",130,10,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Plate Loaded Row",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Plate Loaded Row",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Plate Loaded Row",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Cable Pullover",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Cable Pullover",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Cable Pullover",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Reverse Cable Fly",10,10,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Reverse Cable Fly",10,10,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2024-06-24 15:02,,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2024-06-24 15:02,,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2024-06-24 15:02,,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2024-06-24 15:02,,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2024-06-24 15:02,,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2024-06-24 15:02,,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2024-06-22 12:34,2024-06-22 13:15,"Close Grip Bench Press",95,8,"",,,,Triceps,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Close Grip Bench Press",95,8,"",,,,Triceps,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Close Grip Bench Press",95,10,"",,,,Triceps,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Military Press",75,11,"",,,,Shoulders,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Military Press",75,10,"",,,,Shoulders,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Military Press",75,10,"",,,,Shoulders,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Incline Dumbbell Press",45,10,"",,,,Chest,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Incline Dumbbell Press",45,10,"",,,,Chest,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Incline Dumbbell Press",45,10,"",,,,Chest,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Peck Deck",,,"",,,,Chest,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Peck Deck",,,"",,,,Chest,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Peck Deck",,,"",,,,Chest,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Cable lateral raises",,,"",,,,Shoulders,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Cable lateral raises",,,"",,,,Shoulders,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Cable lateral raises",,,"",,,,Shoulders,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Cable Tricep Kickbacks",,,"",,,,Triceps,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Cable Tricep Kickbacks",,,"",,,,Triceps,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Cable Tricep Kickbacks",,,"",,,,Triceps,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2024-06-22 12:34,2024-06-22 13:15,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2024-06-21 09:58,2024-06-21 11:13,"Belt Squat",90,12,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Belt Squat",90,12,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Belt Squat",90,12,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Belt Squat",90,12,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Cable Pull Through",25,13,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Cable Pull Through",25,17,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Cable Pull Through",25,19,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Press",60,8,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Press",60,8,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Press",60,8,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Extensions",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Extensions",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Extensions",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Curl",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Curl",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Single Leg Curl",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Calf Raises plate loaded",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Calf Raises plate loaded",,,"",,,,Legs,"Legs 2",
2024-06-21 09:58,2024-06-21 11:13,"Calf Raises plate loaded",,,"",,,,Legs,"Legs 2",
2024-06-18 10:26,2024-06-18 11:08,"One Lat Pull In",30,15,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"One Lat Pull In",30,15,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Pull Up",0,8,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Pull Up",0,8,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Pull Up",0,7,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Bent Over Barbell Row",95,12,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Bent Over Barbell Row",95,12,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Bent Over Barbell Row",95,12,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Plate Loaded Row (seat low)",,,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Plate Loaded Row (seat low)",,,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Plate Loaded Row (seat low)",,,"",,,,Back,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Reverse Grip Ez Bar Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Reverse Grip Ez Bar Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Reverse Grip Ez Bar Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Supinated Ez Bar Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Supinated Ez Bar Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Supinated Ez Bar Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2024-06-18 10:26,2024-06-18 11:08,"Dumbbel Preacher Curl",,,"",,,,Biceps,"Pull",
2024-06-17 16:56,2024-06-17 20:55,"Bench Press",155,4,"",,,,Chest,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Bench Press",155,4,"",,,,Chest,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Bench Press",155,4,"",,,,Chest,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dips",0,10,"",,,,Triceps,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dips",0,10,"",,,,Triceps,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dips",0,10,"",,,,Triceps,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Peck Deck",,,"",,,,Chest,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Peck Deck",,,"",,,,Chest,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Peck Deck",,,"",,,,Chest,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Plank",,,"",,,,Abs,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Plank",,,"",,,,Abs,"Push 1",
2024-06-17 16:56,2024-06-17 20:55,"Plank",,,"",,,,Abs,"Push 1",
2024-06-16 11:03,2024-06-16 11:36,"Squat",135,5,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Squat",155,5,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Squat",155,5,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Squat",155,5,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Squat",155,5,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Hip Thrust",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Dumbbell lunges",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Leg Extensions",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Leg Curls",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Leg Curls",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Leg Curls",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Calf Raises",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Calf Raises",,,"",,,,Legs,"Legs 1",
2024-06-16 11:03,2024-06-16 11:36,"Calf Raises",,,"",,,,Legs,"Legs 1",
2023-08-02 19:59,,"Incline Dumbbell Press",35,8,"",,,,Chest,"Push HT",
2023-08-02 19:59,,"Incline Dumbbell Press",45,8,"",,,,Chest,"Push HT",
2023-08-02 19:59,,"Incline Dumbbell Press",45,10,"",,,,Chest,"Push HT",
2023-08-02 19:59,,"Incline Dumbbell Press",45,11,"",,,,Chest,"Push HT",
2023-08-02 19:59,,"Dips",0,10,"",,,,Triceps,"Push HT",
2023-08-02 19:59,,"Dips",0,11,"",,,,Triceps,"Push HT",
2023-08-02 19:59,,"Dips",0,10,"",,,,Triceps,"Push HT",
2023-08-02 19:59,,"Shoulder Dumbbell Press",45,11,"",,,,Shoulders,"Push HT",
2023-08-02 19:59,,"Shoulder Dumbbell Press",45,9,"",,,,Shoulders,"Push HT",
2023-08-02 19:59,,"Shoulder Dumbbell Press",45,10,"",,,,Shoulders,"Push HT",
2023-08-02 19:59,,"Cable lateral raises",20,8,"",,,,Shoulders,"Push HT",
2023-08-02 19:59,,"Cable lateral raises",20,10,"",,,,Shoulders,"Push HT",
2023-08-02 19:59,,"Cable lateral raises",20,10,"",,,,Shoulders,"Push HT",
2023-08-02 19:59,,"Dumbbel Tricep skullcrusher",,,"",,,,Triceps,"Push HT",
2023-08-02 19:59,,"Overhead Tricep Rope Extension",40,14,"",,,,Triceps,"Push HT",
2023-08-02 19:59,,"Overhead Tricep Rope Extension",40,14,"",,,,Triceps,"Push HT",
2023-08-02 19:59,,"Overhead Tricep Rope Extension",40,,"",,,,Triceps,"Push HT",
2023-07-31 12:12,2023-07-31 14:13,"Neutral Grip Pulldown",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Neutral Grip Pulldown",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Neutral Grip Pulldown",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Cable Row",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Cable Row",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Cable Row",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Plate Loaded Row",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Plate Loaded Row",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Plate Loaded Row",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Cable Pullover",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Cable Pullover",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Cable Pullover",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Snatch Gring Barbbell Shrugs",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Reverse Cable Fly",,,"",,,,Back,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Single Arm Cable Curl",,,"",,,,Biceps,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2023-07-31 12:12,2023-07-31 14:13,"Hammer Curl",,,"",,,,Biceps,"Pull 2",
2023-07-30 14:05,2023-07-31 12:12,"Close Grip Bench Press",135,7,"",,,,Triceps,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Close Grip Bench Press",135,7,"",,,,Triceps,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Close Grip Bench Press",135,5,"",,,,Triceps,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Military Press",115,6,"",,,,Shoulders,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Military Press",115,6,"",,,,Shoulders,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Military Press",115,4,"",,,,Shoulders,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Incline Dumbbell Press",45,6,"",,,,Chest,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Incline Dumbbell Press",45,8,"",,,,Chest,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Incline Dumbbell Press",45,7,"",,,,Chest,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Peck Deck",80,10,"",,,,Chest,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Peck Deck",80,12,"",,,,Chest,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Peck Deck",80,12,"",,,,Chest,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Cable lateral raises",20,8,"",,,,Shoulders,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Cable lateral raises",20,8,"",,,,Shoulders,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Cable lateral raises",20,12,"",,,,Shoulders,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Cable Tricep Kickbacks",20,20,"",,,,Triceps,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Cable Tricep Kickbacks",20,20,"",,,,Triceps,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Cable Tricep Kickbacks",20,25,"",,,,Triceps,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2023-07-30 14:05,2023-07-31 12:12,"Bicycle Crunch",,,"",,,,Abs,"Push 2",
2023-07-27 10:31,2023-07-27 11:01,"One Lat Pull In",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"One Lat Pull In",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Pull Up",0,8,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Pull Up",0,7,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Pull Up",0,8,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Bent Over Barbell Row",135,6,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Bent Over Barbell Row",135,9,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Bent Over Barbell Row",135,10,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Bent Over Barbell Row",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Rear Delt Machine Fly",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Plate Loaded Row (seat low)",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Plate Loaded Row (seat low)",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Plate Loaded Row (seat low)",,,"",,,,Back,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Reverse Grip Ez Bar Curl",,,"",,,,Biceps,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Reverse Grip Ez Bar Curl",,,"",,,,Biceps,"Pull",
2023-07-27 10:31,2023-07-27 11:01,"Reverse Grip Ez Bar Curl",,,"",,,,Biceps,"Pull",
